Year,JerseyNum,Name,Position,Height,Weight,Major,Class,HomeTownHighSchool
2022,40,Michael Mitchell,RHP,6-5,,International Business,Sr.,"Santa Cruz, Calif. / Bellarmine College Prep"
2022,41,Joel Tornero,LHP,6-0,,Cognitive Science,Fr.,"Covina, Calif. / South Hills HS"
2022,43,Zack Ernisse,LHP/OF,6-0,,Business Economics,Fr.,"Temecula, Calif. / Chaparral HS"
2022,44,Chris Gilmartin,LHP,6-4,,Master of Finance,Jr.,"Murrieta, Calif. / Murrieta Valley HS"
2022,46,Nic Gregson,RHP,5-10,,Communications,So.,"Sacramento, Calif. / Kennedy HS"
2022,49,Jason Rocha,C,5-10,,Psychology/Clinical Psychology,Fr.,"San Diego, Calif. / Westview HS"
2022,50,Nick Costello,OF,5-11,,Human Developmental Sciences,Fr.,"Pleasanton, Calif. / Dublin HS"
2023,2,Luke Saunders,OF,5-10,,Business Economics,R-So.,"Walnut Creek, Calif. / Northgate HS"
2023,4,Izaak Martinez,LHP,5-10,,Master of Public Policy,R-Jr.,"Glendora, Calif. / Glendora HS"
2023,6,Luke Solis,INF,6-0,,International Business,So.,"Chino Hills, Calif. / Ayala HS"
2023,9,Noah Sudyka,SS,6-0,,Real Estate and Development,Jr.,"Aliso Viejo, Calif. / Aliso Niguel HS"
2023,10,Michael Fuhrman,INF,5-10,,Psychology,Sr.,"Rolling Hills Estates, Calif. / Palos Verdes Peninsula HS"
2023,11,Zack Ernisse,LHP,6-0,,Business Economics,So.,"Temecula, Calif. / Chaparral HS"
2023,12,Brandon Larson,1B,6-6,,,Fr.,"Rocklin, Calif. / Rocklin HS"
2023,13,Crew Robinson,INF,6-2,,Communications,R-Jr.,"Cedar Hills, Utah / Lone Peak HS"
2023,14,Doyle Kane,1B/OF,6-2,,Communications,R-So.,"Valencia, Calif. / St. Francis HS"
2023,15,Jalen Smith,3B/CF,6-0,,Communications,Sr.,"Bakersfield, Calif. / Stockdale HS"
2023,16,Ryson Ujimori,INF,5-11,,International Studies,Fr.,"Aiea, Hawai'i / Aiea HS"
2023,17,Cole Dale,RHP,6-2,,Cognitive Behavioral Neuroscience,R-Jr.,"Los Angeles, Calif. / Maranatha HS"
2023,18,Luke Glascoe,OF,5-11,,Cognitive Sciences,R-Jr.,"Huntington Beach, Calif. / Huntington Beach HS"
2023,19,Anthony Eyanson,RHP,6-2,,Undeclared,Fr.,"Lakewood, Calif. / Lakewood HS"
2023,20,Sam Hasegawa,LHP,6-0,,Mechanical Engineering,So.,"Carlsbad, Calif. / Carlsbad HS"
2023,21,Nolan McCracken,RHP,6-3,,Economics,So.,"Windsor, Colo. / Windsor HS"
2023,22,Donovan Chriss,RHP,6-0,,Undeclared,Fr.,"Clayton, Calif. / De La Salle HS"
2023,23,Matt Halbach,INF,6-3,,Business Economics,So.,"Los Gatos, Calif. / Archbishop Mitty"
2023,24,Joe Soberon,RHP,6-1,,Sociology: Law and Society,R-So.,"Concord, Calif. / Clayton Valley Charter HS"
2023,25,Ryan Rissas,LHP,6-3,,Business Economics,Jr.,"San Ramon, Calif. / California HS"
2023,26,Ethan Holt,RHP,6-2,,International Business,Sr.,"San Clemente, Calif. / San Clemente HS"
2023,27,Ryan Forcucci,RHP,6-3,,Business Psychology,So.,"San Marcos, Calif. / San Marcos HS"
2023,28,Matthew Dalquist,RHP,5-10,,Data Science,R-Fr.,"Redondo Beach, Calif. / Redondo Union HS"
2023,29,Patrick Hackworth,INF,5-9,,Business Economics,R-Fr.,"Irvine, Calif. / Irvine HS"
2023,30,Emiliano Gonzalez,C,5-10,,Master of Professional Accountancy,Sr.,"Azusa, Calif. / Glendora HS"
2023,31,Nick Costello,OF,5-11,,Human Developmental Sciences,R-So.,"Pleasanton, Calif. / Dublin HS"
2023,32,Bradlee Preap,C,5-11,,Communications,Sr.,"Stockton, Calif. / Bear Creek HS"
2023,33,Aren Alvarez,RHP,6-0,,Public Health,R-Jr.,"Rancho Cucamonga, Calif. / Los Osos HS"
2023,34,Colton Lomanto,C,6-1,,Public Health,R-So.,"Sebastopol, Calif. / Analy HS"
2023,35,Brock Kleszcz,OF,6-2,,Real Estate and Development,Jr.,"Valencia, Calif. / Valencia HS"
2023,36,Delshaun Lanier,OF,5-10,,Business Economics,Fr.,"Torrance, Calif. / North Torrance HS"
2023,37,Xavier Franco,RHP/SS,5-9,,International Studies,Fr.,"Chula Vista, Calif. / Saint Augustine HS"
2023,38,Nic Gregson,RHP,5-11,,Communications,R-So.,"Sacramento, Calif. / Kennedy HS"
2023,39,Alex Adame,1B,6-1,,,So.,"Santa Clara, Calif. / Wilcox HS"
2023,40,Michael Mitchell,RHP,6-5,,International Business,R-Sr.,"Santa Cruz, Calif. / Bellarmine College Prep"
2023,41,Seth Sumner,RHP,6-4,,,Fr.,"Pomona, Calif. / Damien HS"
2023,43,Spencer Seid,LHP,5-11,,Business Economics,Fr.,"San Marino, Calif. / Flintridge Prep"
2023,44,Chris Gilmartin,LHP,6-4,,Master of Finance,R-Jr.,"Murrieta, Calif. / Murrieta Valley HS"
2023,45,Cole Wilson,OF,6-5,,Marine Biology,Fr.,"San Diego, Calif. / Torrey Pines HS"
2023,50,Ryan Farmer,RHP,6-1,,Business Psychology,Jr.,"Laguna Hills, Calif. / JSerra Catholic HS"
2023,,Joel Tornero,LHP,6-0,,Cognitive Science,R-So.,"Covina, Calif. / South Hills HS"
2024,2,Luke Saunders,OF,5-10,,Business Economics,R-Jr.,"Walnut Creek, Calif. / Northgate HS"
2024,3,Benjamin Rosengard,INF/OF,6-2,,Master of International Affairs,Sr.,"Chicago, Il. / Northside College Prep"
2024,4,Izaak Martinez,LHP,5-10,,Master of Public Policy,R-Sr.,"Glendora, Calif. / Glendora HS"
2024,9,Noah Sudyka,SS,6-0,,Real Estate and Development,Sr.,"Aliso Viejo, Calif. / Aliso Niguel HS"
2024,10,Delshaun Lanier,OF,5-11,,Business Economics,R-Fr.,"Torrance, Calif. / North Torrance HS"
2024,11,Zack Ernisse,LHP,6-0,,Business Economics,Jr.,"Temecula, Calif. / Chaparral HS"
2024,12,Andy Ambriz,INF,6-0,,International Studies,Jr.,"Canoga Park, Calif. / El Camino Real Charter HS"
2024,13,Spencer Seid,LHP,5-11,,Business Economics,So.,"San Marino, Calif. / Flintridge Prep"
2024,14,Doyle Kane,1B/OF,6-2,,Communications,R-Jr.,"Valencia, Calif. / St. Francis HS"
2024,15,Nick Costello,OF,5-11,,Human Developmental Sciences,Jr.,"Pleasanton, Calif. / Dublin HS"
2024,16,Ryson Ujimori,INF,5-11,,International Studies,So.,"Aiea, Hawai'i / Aiea HS"
2024,17,Kerim Orucevic,INF/OF,6-1,,Data Science,Fr.,"Park Ridge, Il. / Maine South HS"
2024,19,Colton Lomanto,C,6-1,,Public Health,R-Jr.,"Sebastopol, Calif. / Analy HS"
2024,20,Sam Hasegawa,LHP,6-0,,Mechanical Engineering,Jr.,"Carlsbad, Calif. / Carlsbad HS"
2024,21,Joel Tornero,LHP,6-0,,Cognitive Science,Sr.,"Covina, Calif. / South Hills HS"
2024,22,Donovan Chriss,RHP,6-0,,Undeclared,So.,"Clayton, Calif. / De La Salle HS"
2024,23,Matt Halbach,INF,6-3,,Business Economics,Jr.,"Los Gatos, Calif. / Archbishop Mitty"
2024,24,Anthony Eyanson,RHP,6-2,,Undeclared,So.,"Lakewood, Calif. / Lakewood HS"
2024,25,Ryan Rissas,LHP,6-3,,Business Economics,Sr.,"San Ramon, Calif. / California HS"
2024,26,Anthony Potestio,INF/OF,5-11,,Undeclared,Fr.,"Brentwood, Calif. / Heritage HS"
2024,27,Ryan Forcucci,RHP,6-3,,Business Psychology,Jr.,"San Marcos, Calif. / San Marcos HS"
2024,28,Matthew Dalquist,RHP,5-10,,Data Science,R-Fr.,"Redondo Beach, Calif. / Redondo Union HS"
2024,29,Patrick Hackworth,UTL,5-9,,Business Economics,R-So.,"Irvine, Calif. / Irvine HS"
2024,30,Emiliano Gonzalez,C,5-10,,Master of Professional Accountancy,Sr.,"Azusa, Calif. / Glendora HS"
2024,31,Nathan Huy,LHP,6-2,,Business Economics,Fr.,"Yorba Linda, Calif. / El Dorado HS"
2024,32,Bradlee Preap,C,5-11,,Communications,Sr.,"Stockton, Calif. / Bear Creek HS"
2024,33,Garrett Patterson,C,5-10,,History,Fr.,"Upland, Calif. / Bonita HS"
2024,34,Landon Marchetti,LHP,5-10,,Data Science,Fr.,"Brentwood, Calif. / Heritage HS"
2024,35,Brock Kleszcz,OF,6-2,,Real Estate and Development,Sr.,"Valencia, Calif. / Valencia HS"
2024,36,Julian Custer,RHP,6-2,,Business Economics,Fr.,"San Diego, Calif. / Francis Parker HS"
2024,37,Xavier Franco,RHP/SS,5-9,,International Studies,R-Fr.,"Chula Vista, Calif. / Saint Augustine HS"
2024,38,Nic Gregson,RHP,5-11,,Communications,R-Jr.,"Sacramento, Calif. / Kennedy HS"
2024,40,Cole Wilson,OF,6-5,,Marine Biology,R-Fr.,"San Diego, Calif. / Torrey Pines HS"
2024,41,Devon King,RHP/OF,6-1,,Business Economics,Fr.,"Imperial Beach, Calif. / Mar Vista HS"
2024,43,Cooper Thacker,MIF/OF,6-0,,Communications,R-Jr.,"Chico, Calif. / Pleasant Valley HS"
2024,44,Landon Runyan,OF,5-11,,Business Economics,Fr.,"Huntington, Calif. / Ocean View HS"
2024,45,Steele Murdock,RHP,6-2,,Undeclared,Fr.,"Herriman, Utah / Herriman HS"
2024,46,Michael Crossland,OF,6-0,,Human Biology,Fr.,"Seattle, Wash. / Roosevelt HS"
2024,50,Ryan Farmer,RHP,6-1,,Business Psychology,Sr.,"Laguna Hills, Calif. / JSerra Catholic HS"
