Year,JerseyNum,Name,Position,Height,Weight,Major,Class,HomeTownHighSchool
2018,33,Mikayla Williams,F,6-1,,,Jr.,"Meath Park, SK, Canada / Great Oak HS"
2018,40,Shandiin Armao,F,5-10,,,Sr.,"Winslow, AZ / Winslow HS"
2019,2,Tyla Turner,G,5-5,,Sociology,Jr.,"San Bernardino, Calif. / Cajon HS"
2019,4,Emily Cangelosi,G,5-9,,Psychology,R-So.,"Agoura Hills, Calif. / Agoura HS"
2019,10,Julia Macabuhay,G,5-6,,Psychology,So.,"Los Angeles, Calif. / La Salle HS"
2019,12,Madison Baxter,G,5-9,,Human Biology ,So.,"Pleasanton, Calif. / Foothill HS"
2019,13,Sydney Brown,G/F,6-0,,Human Developmental Sciences,So.,"Rexford, N.Y. / Blair Academy"
2019,14,Stephanie Moore,G/F,5-10,,Data Science,Sr.,"Merced, CA / Golden Valley HS"
2019,15,Brianna Claros,G,5-5,,Human Developmental Sciences,So.,"San Francisco, Calif. / Pinewood HS"
2019,21,Hanna Beckman,G,5-11,,Undeclared,Fr.,"Folsom, Calif. / Folsom HS"
2019,22,Sydney Sharp,G,5-10,,Global Health,Sr.,"North Tustin, CA / Foothill HS"
2019,25,Kendal Ellenbeck,F,6-0,,Human Biology ,So.,"Rancho Bernardo, Calif. / La Jolla Country Day"
2019,30,Layla Ybarra-Harvey,F,6-1,,Psychology,R-Jr.,"Richmond, Calif. / St. Mary's HS"
2019,33,Isabelle Parker,F,6-2,,Cognitive Science,Jr.,"Brisbane, Australia / Brisbane State"
2019,40,Emerson Herrmann,F,6-1,,Chemistry,Fr.,"Boulder, Colo. / Monarch HS"
2020,2,Tyla Turner,G,5-5,,Sociology,Sr.,"San Bernardino, Calif. / Cajon HS"
2020,3,Lucy Young,G,5-8,,Undeclared,Fr.,"Bothell, Wash. / Inglemoor HS"
2020,4,Emily Cangelosi,G,5-9,,Psychology,R-Jr.,"Agoura Hills, Calif. / Agoura HS"
2020,10,Julia Macabuhay,G,5-6,,Psychology,Jr.,"Los Angeles, Calif. / La Salle HS"
2020,11,Aishah Brown,F,6-2,,Psychology,Fr.,"Las Vegas, Nev. / Centennial HS"
2020,12,Madison Baxter,G,5-9,,Human Biology ,Jr.,"Pleasanton, Calif. / Foothill HS"
2020,13,Sydney Brown,G/F,6-0,,Human Developmental Sciences,Jr.,"Rexford, N.Y. / Blair Academy"
2020,15,Brianna Claros,G,5-5,,Human Developmental Sciences,Jr.,"San Francisco, Calif. / Pinewood HS"
2020,21,Hanna Beckman,G,5-11,,Undeclared,So.,"Folsom, Calif. / Folsom HS"
2020,25,Kendal Ellenbeck,F,6-0,,Human Biology ,Jr.,"Rancho Bernardo, Calif. / La Jolla Country Day"
2020,30,Layla Ybarra-Harvey,F,6-1,,Psychology,R-Sr.,"Richmond, Calif. / St. Mary's HS"
2020,32,Parker Montgomery,G,5-7,,Business Economics,Fr.,"Porter Ranch, Calif. / Marlborough HS"
2020,33,Isabelle Parker,F,6-2,,Cognitive Science,Sr.,"Brisbane, Australia / Brisbane State"
2020,40,Emerson Herrmann,F,6-1,,Chemistry,So.,"Boulder, Colo. / Monarch HS"
2021,2,Ula Chamberlin,G,5-8,,Communications,Jr.,"Ashland, Ore. / South Medford HS"
2021,4,Emily Cangelosi,G,5-9,,Psychology,R-Sr.,"Agoura Hills, Calif. / Agoura HS"
2021,5,Jaisa Gamble,G,5-11,,Science,Fr.,"San Bruno, Calif. / Capuchino HS"
2021,10,Julia Macabuhay,G,5-6,,Psychology,Sr.,"Los Angeles, Calif. / La Salle HS"
2021,11,Aishah Brown,F,6-2,,Psychology,So.,"Las Vegas, Nev. / Centennial HS"
2021,12,Madison Baxter,G,5-9,,Human Biology ,Sr.,"Pleasanton, Calif. / Foothill HS"
2021,13,Sydney Brown,G/F,6-0,,Human Developmental Sciences,Sr.,"Rexford, N.Y. / Blair Academy"
2021,15,Brianna Claros,G,5-5,,Human Developmental Sciences,Sr.,"San Francisco, Calif. / Pinewood HS"
2021,20,Izzy Forsyth,G,6-0,,Communications,Fr.,"Vancouver, BC / Semiahmoo Secondary School"
2021,23,Courtni Thompson,G,5-6,,Human Biology,Fr.,"San Jose, Calif. / Pinewood HS"
2021,24,Bridget Mullings,C,6-3,,Psychology,Fr.,"Phoenix, Ariz. / Greenway HS"
2021,32,Parker Montgomery,G,5-7,,Business Economics,So.,"Porter Ranch, Calif. / Marlborough HS"
2021,35,Katie Springs,C,6-0,,Political Science: Pre-Law,Fr.,"San Jose, Calif. / Archbishop Mitty HS"
2021,40,Emerson Herrmann,F,6-1,,Chemistry,Jr.,"Boulder, Colo. / Monarch HS"
2022,2,Grace Talbot,G,5-7,,Communications,Fr.,"Littleton, Colo. / Chatfield Senior HS"
2022,4,Emily Cangelosi,G,5-9,,Psychology,R-Sr.,"Agoura Hills, Calif. / Agoura HS"
2022,5,Gabby Louther,G,5-11,,Undeclared,Fr.,"Pueblo West, Colo. / Pueblo West HS"
2022,10,Julia Macabuhay,G,5-6,,Psychology,R-Sr.,"Los Angeles, Calif. / La Salle HS"
2022,12,Madison Baxter,G,5-9,,Human Biology ,Gr.,"Pleasanton, Calif. / Foothill HS"
2022,13,Sydney Brown,G/F,6-0,,Human Developmental Sciences,Gr.,"Rexford, N.Y. / Blair Academy"
2022,14,Denali Pinto,G,6-0,,Finance,Gr.,"Boulder, Colo. / Fairview HS"
2022,20,Izzy Forsyth,G,6-0,,Communications,So.,"Vancouver, BC / Semiahmoo Secondary School"
2022,22,Gracie Gallegos,G,6-1,,Undeclared,Fr.,"Denver, Colo. / Mullen HS"
2022,23,Courtni Thompson,G,5-6,,Human Biology,So.,"San Jose, Calif. / Pinewood HS"
2022,24,Bridget Mullings,C,6-3,,Psychology,So.,"Phoenix, Ariz. / Greenway HS"
2022,25,Junae Mahan,G,5-8,,Undeclared,Fr.,"Stockton, Calif. / Lincoln HS"
2022,32,Parker Montgomery,G,5-7,,Business Economics,Jr.,"Porter Ranch, Calif. / Marlborough HS"
2022,35,Katie Springs,C,6-0,,Political Science: Pre-Law,So.,"San Jose, Calif. / Archbishop Mitty HS"
2023,2,Grace Talbot,G,5-7,,Communications,So.,"Littleton, Colo. / Chatfield Senior HS"
2023,3,Sumayah Sugapong,G,5-7,,Undeclared,Fr.,"San Diego, Calif. / La Jolla Country Day"
2023,5,Gabby Louther,G,5-11,,Undeclared,So.,"Pueblo West, Colo. / Pueblo West HS"
2023,11,Erin Condron,F/C,6-4,,Human Biology,Fr.,"Woodend, Victoria, Australia / Braemar College"
2023,12,Rosa Smith,G,5-7,,Human Developmental Sciences,So.,"Kirkland, Wash. / Lake Washington HS"
2023,13,Meaali‘i Amosa,F,6-1,,Communications,Jr.,"Garden Grove, Calif. / Mater Dei HS"
2023,20,Izzy Forsyth,G,6-0,,Communications,Jr.,"Vancouver, BC / Semiahmoo Secondary School"
2023,22,Gracie Gallegos,G,6-1,,Undeclared,R-Fr.,"Denver, Colo. / Mullen HS"
2023,23,Eri Blithikioti,G,5-11,,Undeclared,Fr.,"Athens, Greece / American Community Schools of Athens (ACS Athens)"
2023,24,Denali Pinto,G,6-0,,Finance,Gr.,"Boulder, Colo. / Fairview HS"
2023,25,Junae Mahan,G,5-8,,Undeclared,So.,"Stockton, Calif. / Lincoln HS"
2023,30,Damilola Sule,F,6-0,,Cognitive Science,Jr.,"Bakersfield, Calif. / Bakersfield Christian HS"
2023,32,Parker Montgomery,G,5-7,,Business Economics,Sr.,"Porter Ranch, Calif. / Marlborough HS"
2023,33,Emma Svoboda,C,6-3,,Human Developmental Sciences,Jr.,"La Quinta, Calif. / La Quinta HS"
2023,35,Katie Springs,C,6-0,,Political Science: Pre-Law,Jr.,"San Jose, Calif. / Archbishop Mitty HS"
