Year,JerseyNum,Name,Position,Height,Weight,Major,Class,HomeTownHighSchool
2007,15,Nadine Shnayderman,UTL,5-8,,,Fr.,"Long Beach, CA / Los Alamitos HS"
2007,17,Hanalei Crowell,ATT,5-6,,,Fr.,"Kailua, HI / Kamehameha Schools Kapalama"
2007,19,Audra Bloom,ATT,5-7,,,So.,"Nuevo, CA / Perris HS"
2007,21,Kelsey Schultz,UTL,5-8,,,Fr.,"Ann Arbor, MI / Dexter HS"
2008,1,Kristen Ostosh,GK,5-10,,,R-Fr.,"La Jolla, CA / La Jolla HS"
2008,1,Markayla Quane,GK,5-9,,,Jr.,"El Segundo, CA / El Segundo HS"
2008,1,Ebey Sorenson,GK,5-10,,,So.,"Martinez, CA / College Park HS"
2008,2,Kirsten Bates,2M,5-11,,,Fr.,"Reedley, CA / Kingsburg HS"
2008,3,Sydney Gstettenbauer,ATT,5-6,,,Sr.,"Ventura, CA / Ventura HS"
2008,5,Rebecca Gearty,2MD,5-10,,,Jr.,"Huntington Beach , CA / Huntington Beach HS"
2008,6,Bridgette Bugay,UTL,5-4,,,Sr.,"Santa Barbara, CA / Santa Barbara HS"
2008,7,Stephanie Bocian,UTL,5-8,,,Jr.,"Riverside, CA / Riverside Poly"
2008,8,Nadine Shnayderman,UTL,5-8,,,So.,"Long Beach, CA / Los Alamitos HS"
2008,9,Audra Bloom,ATT,5-7,,,Jr.,"Nuevo, CA / Perris HS"
2008,11,Kelsey Schultz,UTL,5-8,,,R-Fr.,"Ann Arbor, MI / Dexter HS"
2008,12,Stephanie Heinrich,UTL,5-6,,,Jr.,"Glendora, CA / Charter Oak HS"
2008,13,Janice Aguilar,2M,5-6,,,So.,"San Diego, CA / Westview HS"
2008,15,Jessica Tran,ATT,5-4,,,Fr.,"Irvine, CA / Irvine HS"
2008,16,Amanda Wong,UTL,5-8,,,Fr.,"Palo Alto, CA / Palo Alto Senior HS"
2008,17,Hanalei Crowell,ATT,5-6,,,So.,"Kailua, HI / Kamehameha Schools Kapalama"
2008,18,Monica Hanson,ATT,5-6,,,Fr.,"Oakland, CA / Bishop O'Dowd HS"
2008,21,Ali McNamara,2M,5-8,,,Fr.,"El Dorado Hills, CA / Great Oak HS"
2008,RS,Allie Taylor,GK,5-6,,,Fr.,"Los Alamitos, CA / Los Alamitos HS"
2009,1,Sydney Fitzpatrick,GK,5-9,,,Fr.,"Oceanside, CA / Fallbrook HS"
2009,1,Kristen Ostosh,GK,5-10,,,So.,"La Jolla, CA / La Jolla HS"
2009,1,Markayla Quane,GK,5-9,,,Sr.,"El Segundo, CA / El Segundo HS"
2009,1,Allie Taylor,GK,5-6,,,R-Fr.,"Los Alamitos, CA / Los Alamitos HS"
2009,2,Kirsten Bates,2M,5-11,,,So.,"Reedley, CA / Kingsburg HS"
2009,3,Delaney Keane,UTL,5-6,,,Fr.,"San Jose , CA / Archbishop Mitty"
2009,4,Felicia Orozco,ATT,5-9,,,Jr.,"Sylmar, CA / Bishop Alemany HS"
2009,5,T.C. Coles,UTL,5-8,,,Jr.,"Ramona, CA / Granite Hills HS"
2009,6,Stephanie Sasaki,UTL,5-4,,,Jr.,"Anaheim, CA / Valencia HS"
2009,7,Stephanie Bocian,UTL,5-8,,,Sr.,"Riverside, CA / Riverside Poly"
2009,9,Audra Bloom,ATT,5-7,,,Sr.,"Nuevo, CA / Perris HS"
2009,10,Ali McNamara,UTL,5-8,,,R-Fr.,"El Dorado Hills, CA / Great Oak HS"
2009,11,Kelsey Schultz,UTL,5-8,,,So.,"Ann Arbor, MI / Dexter HS"
2009,12,Stephanie Heinrich,UTL,5-6,,,Sr.,"Glendora, CA / Charter Oak HS"
2009,14,Audrey Mitchell,ATT,5-10,,,Fr.,"Lake Elsinore, CA / Temescal Canyon HS"
2009,15,Jessica Tran,ATT,5-4,,,So.,"Irvine, CA / Irvine HS"
2009,17,Hanalei Crowell,ATT,5-6,,,Jr.,"Kailua, HI / Kamehameha Schools Kapalama"
2009,19,Kim McComas,ATT,5-8,,,Fr.,"San Jose, CA / Archbishop Mitty HS"
2009,20,Ebey Sorenson,UTL,5-10,,,Jr.,"Martinez, CA / College Park HS"
2010,1,Sydney Fitzpatrick,GK,5-9,,,So.,"Oceanside, CA / Fallbrook HS"
2010,1,Tala Majaj,GK,5-5,,,Fr.,"Mission Viejo, CA / Mission Viejo HS"
2010,1,Kristen Ostosh,GK,5-10,,,Jr.,"La Jolla, CA / La Jolla HS"
2010,1,Allie Taylor,GK,5-6,,,So.,"Los Alamitos, CA / Los Alamitos HS"
2010,2,Kirsten Bates,CTR,5-11,,,Jr.,"Reedley, CA / Kingsburg HS"
2010,3,Melissa Bartow,CTR,5-11,,,Fr.,"Walnut Creek, CA / Las Lomas HS"
2010,4,Felicia Orozco,ATT,5-9,,,Sr.,"Sylmar, CA / Bishop Alemany HS"
2010,5,Andrea McKinney,2MD,5-9,,,Fr.,"Long Beach, CA / Long Beach Wilson HS"
2010,6,Stephanie Sasaki,UTL,5-4,,,Sr.,"Anaheim, CA / Valencia HS"
2010,7,Hanalei Crowell,ATT,5-6,,,Sr.,"Kailua, HI / Kamehameha Schools Kapalama"
2010,8,Hannah Guthman,ATT,5-6,,,Fr.,"Simi Valley, CA / Royal HS"
2010,9,Allison Delgado,UTL,5-6,,,Fr.,"Corona, CA / Santiago HS"
2010,10,Katherine Biehle,DRI,5-6,,,Jr.,"Visalia, CA / "
2010,11,Kelsey Schultz,CTR,5-8,,,Jr.,"Ann Arbor, MI / Dexter HS"
2010,12,Sarah Lizotte,UTL,5-5,,,Fr.,"Riverside, CA / Riverside Poly HS"
2010,13,Leah Gonzales,UTL,5-6,,,Fr.,"Santa Barbara, CA / Santa Barbara HS"
2010,14,Natalie Peng,UTL,5-7,,,Jr.,"Bellflower, CA / "
2010,15,Jessica Tran,ATT,5-4,,,Jr.,"Irvine, CA / Irvine HS"
2010,19,Kim McComas,ATT,5-8,,,So.,"San Jose, CA / Archbishop Mitty HS"
2010,20,Kat Andersen,ATT,5-6,,,Fr.,"Whittier, CA / La Serna HS"
2011,1,Tala Majaj,GK,5-5,,,Rs.,"Mission Viejo, CA / Mission Viejo HS"
2011,1,Allie Taylor,GK,5-6,,,Jr.,"Los Alamitos, CA / Los Alamitos HS"
2011,2,Kirsten Bates,CTR,5-11,,,Sr.,"Reedley, CA / Kingsburg HS"
2011,3,Melissa Bartow,CTR,5-11,,,So.,"Walnut Creek, CA / Las Lomas HS"
2011,4,Lindsay Holbrook,UTL,5-10,,,Jr.,"Lake Forest, CA / EL Toro HS"
2011,6,Kat Andersen,ATT,5-6,,,So.,"Whittier, CA / La Serna HS"
2011,7,Brittany Daniels,UTL,5-4,,,Jr.,"Irvine, CA / Irvine HS"
2011,8,Hannah Guthman,ATT,5-6,,,So.,"Simi Valley, CA / Royal HS"
2011,9,Allison Delgado,UTL,5-6,,,So.,"Corona, CA / Santiago HS"
2011,10,Katherine Biehle,DRI,5-6,,,Sr.,"Visalia, CA / "
2011,11,Jessica Tran,ATT,5-4,,,Sr.,"Irvine, CA / Irvine HS"
2011,12,Sarah Lizotte,UTL,5-5,,,So.,"Riverside, CA / Riverside Poly HS"
2011,13,Leah Gonzales,UTL,5-6,,,So.,"Santa Barbara, CA / Santa Barbara HS"
2011,14,Natalie Peng,UTL,5-7,,,Sr.,"Bellflower, CA / "
2011,16,Jolene Guiliana,UTL,5-5,,,Fr.,"Irvine, CA / Beckman HS"
2011,17,Colette Gulick,UTL,5-4,,,Fr.,"Hawthorne, CA / El Segundo HS"
2011,20,Andie Nishimi,UTL,5-5,,,Fr.,"Moraga, CA / Campolindo HS"
2011,21,Kolby Pronenko,UTL,5-3,,,Fr.,"North Tustin, CA / Elsinore HS"
2011,22,Rachel Brooks,UTL,5-4,,,Fr.,"Davis, CA / Davis Senior HS"
2012,1,Courtney Miller,GK,5-10,,,Fr.,"Honolulu, HI / Punahou School"
2012,1,Alexsee Wilcox,GK,5-10,,,Fr.,"Tustin, CA / Mater Dei HS"
2012,2,Rachel Brooks,ATT,5-4,,,So.,"Davis, CA / Davis Senior HS"
2012,3,Melissa Bartow,CTR,5-11,,,Jr.,"Walnut Creek, CA / Las Lomas HS"
2012,6,Andie Nishimi,ATT,5-3,,,So.,"Moraga, CA / Campolindo HS"
2012,7,Alexis Wieseler,2MD,6-0,,,Fr.,"Highland, CA / Redlands East Valley HS"
2012,8,Karen Henry,ATT,5-7,,,Fr.,"Lake Forest, CA / El Toro HS"
2012,9,Allison Delgado,2MD,5-6,,,Jr.,"Corona, CA / Santiago HS"
2012,10,Rachel Fisher,CTR,5-4,,,Fr.,"Simi Valley, CA / Royal HS"
2012,11,Julia Kirkland,ATT,5-4,,,Fr.,"Corona, CA / Santiago HS"
2012,12,Sarah Lizotte,UTL,5-5,,,Jr.,"Riverside, CA / Riverside Poly HS"
2012,13,Leah Gonzales,UTL,5-6,,,Jr.,"Santa Barbara, CA / Santa Barbara HS"
2012,14,Emma Sasson,ATT,5-7,,,Fr.,"San Diego, CA / Rancho Bernardo HS"
2012,15,Lauren Finwall,CTR,5-5,,,Fr.,"Riverside, CA / Poly HS"
2012,16,Jolene Guiliana,ATT,5-5,,,So.,"Irvine, CA / Beckman HS"
2012,22,Laurel Kistler,ATT,5-5,,,Fr.,"Buellton, CA / Dos Pueblos HS"
2012,24,Nicole Gerwin,ATT,5-8,,,Fr.,"Delta, BC, Canada / Seaquam Secondary"
2013,1,Courtney Miller,GK,5-10,,,So.,"Honolulu, HI / Punahou School"
2013,1,Sam Pugh,GK,5-11,,,Fr.,"Point Loma, CA / Point Loma HS"
2013,1,Alexsee Wilcox,GK,5-10,,,So.,"Tustin, CA / Mater Dei HS"
2013,3,Melissa Bartow,CTR,5-11,,,Sr.,"Walnut Creek, CA / Las Lomas HS"
2013,4,Karen Henry,ATT,5-7,,,So.,"Lake Forest, CA / El Toro HS"
2013,6,Andie Nishimi,ATT,5-5,,,Jr.,"Moraga, CA / Campolindo HS"
2013,7,Alexis Wieseler,2MD,6-0,,,So.,"Highland, CA / Redlands East Valley HS"
2013,8,Nicole Gerwin,ATT,5-8,,,So.,"Delta, BC, Canada / Seaquam Secondary"
2013,9,Allison Delgado,2MD,5-6,,,Sr.,"Corona, CA / Santiago HS"
2013,10,Connie Wu,ATT,5-3,,,Fr.,"Cerritos, CA / Cerritos HS"
2013,11,Julia Kirkland,ATT,5-4,,,So.,"Corona, CA / Santiago HS"
2013,12,Sarah Lizotte,UTL,5-5,,,Sr.,"Riverside, CA / Riverside Poly HS"
2013,13,Leah Gonzales,UTL,5-6,,,Sr.,"Santa Barbara, CA / Santa Barbara HS"
2013,14,Emma Sasson,ATT,5-7,,,So.,"San Diego, CA / Rancho Bernardo HS"
2013,15,Lauren Finwall,CTR,5-5,,,So.,"Riverside, CA / Poly HS"
2013,16,Jolene Guiliana,ATT,5-5,,,Jr.,"Irvine, CA / Beckman HS"
2013,17,Lauren Boyer,CTR,5-10,,,Fr.,"Honolulu, HI / Punahou School"
2013,18,Hanna Schneider,UTL,6-0,,,Fr.,"Fair Oaks, CA / Bella Vista HS"
2013,19,Lani Tittle,ATT,5-7,,,Fr.,"Walnut Creek, CA / Northgate HS"
2013,20,Rachel Emami,ATT,5-9,,,Fr.,"Tustin, CA / Arnold O. Beckman HS"
2013,21,Anna Haley,UTL,5-9,,,Fr.,"Stockton, CA / Lincoln HS"
2013,22,Laurel Kistler,ATT,5-5,,,So.,"Buellton, CA / Dos Pueblos HS"
2013,,Bridgette Harper,UTL,5-6,,,Fr.,"South San Francisco, CA / Sacred Heart Prep"
2014,1,Courtney Miller,GK,5-10,,,Jr.,"Honolulu, HI / Punahou School"
2014,1,Emma Scholz,GK,6-2,,,Fr.,"Santa Cruz, CA / Santa Cruz HS"
2014,2,Laurel Kistler,ATT,5-5,,,Jr.,"Buellton, CA / Dos Pueblos HS"
2014,3,Julia Kirkland,ATT,5-4,,,Jr.,"Corona, CA / Santiago HS"
2014,5,Lauren Finwall,CTR,5-5,,,Jr.,"Riverside, CA / Poly HS"
2014,6,Colleen Ratcliff,ATT,5-8,,,Fr.,"Jamul, CA / Valhalla HS"
2014,7,Alexis Wieseler,2MD,6-0,,,Jr.,"Highland, CA / Redlands East Valley HS"
2014,8,Andie Nishimi,ATT,5-5,,,Sr.,"Moraga, CA / Campolindo HS"
2014,9,Lani Tittle,ATT,5-7,,,So.,"Walnut Creek, CA / Northgate HS"
2014,10,Connie Wu,ATT,5-3,,,So.,"Cerritos, CA / Cerritos HS"
2014,11,Hanna Schneider,UTL,6-0,,,So.,"Fair Oaks, CA / Bella Vista HS"
2014,14,Emma Sasson,ATT,5-7,,,Jr.,"San Diego, CA / Rancho Bernardo HS"
2014,16,Jolene Guiliana,ATT,5-5,,,Sr.,"Irvine, CA / Beckman HS"
2014,17,Lauren Boyer,CTR,5-10,,,So.,"Honolulu, HI / Punahou School"
2014,18,Rachel Emami,ATT,5-9,,,So.,"Tustin, CA / Arnold O. Beckman HS"
2014,20,Hannah Caskey,ATT,5-9,,,Fr.,"Garden Grove, CA / Garden Grove HS"
2014,23,Kayla Fedler,UTL,5-7,,,Fr.,"Murrieta, CA / Murrieta Valley HS"
2014,,Bridgette Harper,UTL,5-6,,,So.,"South San Francisco, CA / Sacred Heart Prep"
2015,1,Nikki Doumas,GK,5-6,,,Fr.,"Laguna Niguel, CA / Santa Margarita Catholic HS"
2015,1,Courtney Miller,GK,5-10,,,Sr.,"Honolulu, HI / Punahou School"
2015,1,Emma Scholz,GK,6-2,,,So.,"Santa Cruz, CA / Santa Cruz HS"
2015,2,Laurel Kistler,ATT,5-5,,,Sr.,"Buellton, CA / Dos Pueblos HS"
2015,3,Julia Kirkland,ATT,5-4,,,Sr.,"Corona, CA / Santiago HS"
2015,4,Riley Heiduk,ATT,5-5,,,Fr.,"Santa Barbara, CA / San Marcos HS"
2015,5,Lauren Finwall,CTR,5-5,,,Sr.,"Riverside, CA / Poly HS"
2015,6,Colleen Ratcliff,ATT,5-8,,,So.,"Jamul, CA / Valhalla HS"
2015,7,Alexis Wieseler,2MD,6-0,,,Jr.,"Highland, CA / Redlands East Valley HS"
2015,8,Maddy Wieseler,ATT,5-8,,,Fr.,"Highland, CA / Redlands East Valley HS"
2015,9,Lani Tittle,2MD,5-7,,,Jr.,"Walnut Creek, CA / Northgate HS"
2015,10,Connie Wu,ATT,5-3,,,Jr.,"Cerritos, CA / Cerritos HS"
2015,11,Hanna Schneider,UTL,6-0,,,Jr.,"Fair Oaks, CA / Bella Vista HS"
2015,12,Halley Atkinson,ATT,5-4,,,Fr.,"Escondido, CA / Mission Hills HS"
2015,13,Kayla Fedler,UTL,5-7,,,So.,"Murrieta, CA / Murrieta Valley HS"
2015,14,Emma Sasson,ATT,5-7,,,Sr.,"San Diego, CA / Rancho Bernardo HS"
2015,17,Lauren Boyer,CTR,5-10,,,Jr.,"Honolulu, HI / Punahou School"
2015,18,Rachel Emami,ATT,5-9,,,Jr.,"Tustin, CA / Arnold O. Beckman HS"
2015,20,Shelby Stender,ATT,5-4,,,Fr.,"Oakdale, CA / Oakdale HS"
2015,21,Carly Innis,UTL,5-7,,,Fr.,"Springville, CA / Harmony Magnet Academy"
2015,22,Averi Westerman,ATT,5-3,,,Fr.,"Newport Beach, CA / Corona del Mar HS"
2015,23,Krista Schneider,ATT,5-9,,,Fr.,"Anaheim Hills, CA / Foothill HS"
2015,24,Chanel Schilling,CTR,5-9,,,Fr.,"Newport Beach, CA / Newport Harbor HS"
2015,,Bridgette Harper,UTL,5-6,,,Jr.,"South San Francisco, CA / Sacred Heart Prep"
2016,1,Reilly Gallagher,GK,5-11,,,Fr.,"Loomis, CA / Del Oro HS"
2016,1,Tori Rainone,GK,5-7,,,Fr.,"Lake Forest, CA / El Toro HS"
2016,3,Colleen Ratcliff,ATT,5-8,,,Jr.,"Jamul, CA / Valhalla HS"
2016,4,Riley Heiduk,ATT,5-5,,,So.,"Santa Barbara, CA / San Marcos HS"
2016,6,Jessee Ransone,UTL,5-4,,,Fr.,"Santa Barbara, Calif. / Santa Barbara HS"
2016,7,Alexis Wieseler,2MD,6-0,,,Sr.,"Highland, CA / Redlands East Valley HS"
2016,8,Maddy Wieseler,ATT,5-8,,,So.,"Highland, CA / Redlands East Valley HS"
2016,9,Lani Tittle,2MD,5-7,,,Sr.,"Walnut Creek, CA / Northgate HS"
2016,10,Connie Wu,ATT,5-3,,,Sr.,"Cerritos, CA / Cerritos HS"
2016,11,Hanna Schneider,UTL,6-0,,,Sr.,"Fair Oaks, CA / Bella Vista HS"
2016,12,Carly Innis,UTL,5-7,,,So.,"Springville, CA / Harmony Magnet Academy"
2016,13,Kayla Fedler,UTL,5-7,,,Jr.,"Murrieta, CA / Murrieta Valley HS"
2016,17,Lauren Boyer,CTR,5-10,,,Sr.,"Honolulu, HI / Punahou School"
2016,18,Rachel Emami,ATT,5-9,,,Sr.,"Tustin, CA / Arnold O. Beckman HS"
2016,20,Shelby Stender,ATT,5-4,,,So.,"Oakdale, CA / Oakdale HS"
2016,21,Halley Atkinson,ATT,5-4,,,So.,"Escondido, CA / Mission Hills HS"
2016,22,Averi Westerman,ATT,5-3,,,So.,"Newport Beach, CA / Corona del Mar HS"
2016,23,Krista Schneider,ATT,5-9,,,So.,"Anaheim Hills, CA / Foothill HS"
2016,24,Chanel Schilling,CTR,5-9,,,So.,"Newport Beach, CA / Newport Harbor HS"
2017,1,Bennett Bugelli,GK,5-11,,,Fr.,"La Jolla, Calif. / La Jolla HS"
2017,1,Reilly Gallagher,GK,5-11,,,So.,"Loomis, CA / Del Oro HS"
2017,1,Tori Rainone,GK,5-7,,,So.,"Lake Forest, CA / El Toro HS"
2017,2,Shelby Stender,ATT,5-4,,,Jr.,"Oakdale, CA / Oakdale HS"
2017,3,Colleen Ratcliff,ATT,5-8,,,Sr.,"Jamul, CA / Valhalla HS"
2017,4,Riley Heiduk,ATT,5-5,,,Jr.,"Santa Barbara, CA / San Marcos HS"
2017,5,Robyn Carter,ATT,5-11,,,Fr.,"San Diego, CA / The Bishop's School"
2017,7,Krista Schneider,ATT,5-9,,,Jr.,"Anaheim Hills, CA / Foothill HS"
2017,8,Maddy Wieseler,ATT,5-8,,,Jr.,"Highland, CA / Redlands East Valley HS"
2017,9,Tera Richardson,ATT,5-4,,,Fr.,"San Clemente, Calif. / San Clemente HS"
2017,10,Ciara Franke,CTR,6-2,,,Fr.,"San Diego, Calif. / La Jolla HS"
2017,11,Sydney Boland,UTL,5-6,,,Fr.,"La Jolla, Calif. / La Jolla HS"
2017,12,Carly Innis,UTL,5-7,,,Jr.,"Springville, CA / Harmony Magnet Academy"
2017,13,Kayla Fedler,UTL,5-7,,,Sr.,"Murrieta, CA / Murrieta Valley HS"
2017,14,Halley Atkinson,ATT,5-4,,,Jr.,"Escondido, CA / Mission Hills HS"
2017,15,Jessee Ransone,UTL,5-4,,,So.,"Santa Barbara, Calif. / Santa Barbara HS"
2017,16,Grace Pevehouse,ATT,5-7,,,Fr.,"Tustin, Calif. / Foothill HS"
2017,18,Taylor Onstott,UTL,5-9,,,Fr.,"Carlsbad, Calif. / Carlsbad HS"
2017,19,Jessica Kimberling,ATT,5-4,,,Fr.,"Rancho Cucamonga, CA / Los Osos HS"
2017,24,Chanel Schilling,CTR,5-9,,,Jr.,"Newport Beach, CA / Newport Harbor HS"
2018,1,Bennett Bugelli,GK,5-11,,,So.,"La Jolla, Calif. / La Jolla HS"
2018,1,Reilly Gallagher,GK,5-11,,,Jr.,"Loomis, CA / Del Oro HS"
2018,1,Tori Rainone,GK,5-7,,,Jr.,"Lake Forest, CA / El Toro HS"
2018,2,Shelby Stender,ATT,5-4,,,Sr.,"Oakdale, CA / Oakdale HS"
2018,3,Chanel Schilling,CTR,5-9,,,Sr.,"Newport Beach, CA / Newport Harbor HS"
2018,4,Riley Heiduk,ATT,5-5,,,Sr.,"Santa Barbara, CA / San Marcos HS"
2018,5,Robyn Carter,ATT,5-11,,,So.,"San Diego, CA / The Bishop's School"
2018,6,Lyndsey Hightower,UTL,5-7,,,Fr.,"San Diego, CA / Cathedral Catholic HS"
2018,7,Krista Schneider,ATT,5-9,,,Sr.,"Anaheim Hills, CA / Foothill HS"
2018,8,Maddy Wieseler,ATT,5-8,,,Sr.,"Highland, CA / Redlands East Valley HS"
2018,9,Tera Richardson,ATT,5-4,,,So.,"San Clemente, Calif. / San Clemente HS"
2018,10,Ciara Franke,CTR,6-2,,,So.,"San Diego, Calif. / La Jolla HS"
2018,11,Sydney Boland,UTL,5-6,,,So.,"La Jolla, Calif. / La Jolla HS"
2018,12,Carly Innis,UTL,5-7,,,Sr.,"Springville, CA / Harmony Magnet Academy"
2018,14,Halley Atkinson,ATT,5-5,,,Sr.,"Escondido, CA / Mission Hills HS"
2018,15,Jessee Ransone,UTL,5-4,,,Jr.,"Santa Barbara, Calif. / Santa Barbara HS"
2018,16,Grace Pevehouse,ATT,5-7,,,So.,"Tustin, Calif. / Foothill HS"
2018,17,Thea Neushul,UTL,5-7,,,Fr.,"Santa Barbara, CA / Dos Pueblos HS"
2018,18,Taylor Onstott,UTL,5-9,,,So.,"Carlsbad, Calif. / Carlsbad HS"
2018,19,Chloe Pena,UTL,5-4,,,Fr.,"Ventura, Calif. / Dos Pueblos HS"
2018,20,Lizzie Hansen,UTL,5-8,,,Fr.,"Sonoma, CA / Justin Siena HS"
2018,22,Maddie Bockman,UTL,5-8,,,Fr.,"Lakewood, CA / Huntington Beach HS"
2018,23,Georgia Ransone,UTL,5-7,,,Fr.,"Santa Barbara, Calif. / Santa Barbara HS"
2019,1,Bennett Bugelli,GK,5-11,,Psychology,Jr.,"La Jolla, Calif. / La Jolla HS"
2019,1,Reilly Gallagher,GK,5-11,,Communications,Sr.,"Loomis, CA / Del Oro HS"
2019,1,Tori Rainone,GK,5-7,,Political Science,Sr.,"Lake Forest, CA / El Toro HS"
2019,3,Georgia Ransone,UTL,5-7,,Psychology,So.,"Santa Barbara, Calif. / Santa Barbara HS"
2019,4,Holly Maine,UTL,5-9,,Communications,So.,"Newbury Park, Calif. / Newbury Park HS"
2019,5,Robyn Carter,ATT,5-11,,Media and Visual Arts,Jr.,"San Diego, CA / The Bishop's School"
2019,6,Lizzie Hansen,UTL,5-8,,Cognitive Science,So.,"Sonoma, CA / Justin Siena HS"
2019,7,Kayla Peacock,ATT,5-7,,Business Psychology,Fr.,"Santa Barbara, Calif. / Dos Pueblos"
2019,8,Taylor Onstott,UTL,5-9,,Human Development and Global Health,Jr.,"Carlsbad, Calif. / Carlsbad HS"
2019,9,Tera Richardson,ATT,5-4,,Psychology,Jr.,"San Clemente, Calif. / San Clemente HS"
2019,10,Ciara Franke,CTR,6-2,,Human Developmental Sciences,Jr.,"San Diego, Calif. / La Jolla HS"
2019,11,Sydney Boland,UTL,5-6,,Communications,Jr.,"La Jolla, Calif. / La Jolla HS"
2019,12,Chloe Pena,UTL,5-4,,Psychology-Human Health,So.,"Ventura, Calif. / Dos Pueblos HS"
2019,13,Alex Garas,UTL,5-8,,General Biology,Fr.,"La Crescenta, CA / Crescenta Valley HS"
2019,14,Carson Rampelberg,ATT,5-7,,Psychology,Fr.,"San Jose, Calif. / Leland"
2019,15,Jessee Ransone,UTL,5-4,,Intl Studies-Intl Business,Sr.,"Santa Barbara, Calif. / Santa Barbara HS"
2019,16,Grace Pevehouse,ATT,5-7,,Intl Studies-Intl Business,Jr.,"Tustin, Calif. / Foothill HS"
2019,18,Grayson Mix,CTR,6-0,,Psychology,Fr.,"Littleton, Colo. / Columbine"
2019,19,Karis Couch,2MD,5-7,,Social Psychology,Fr.,"Costa Mesa, Calif. / Orange Lutheran HS"
2019,20,Madison Solares,ATT,5-3,,Cognitive Behavioral Neuroscience,Fr.,"La Cañada, Calif. / La Cañada"
2019,22,Maddie Bockman,UTL,5-8,,General Biology,So.,"Lakewood, CA / Huntington Beach HS"
2019,23,Taylor Lacour,CTR,5-9,,International Business,Fr.,"Sherman Oaks, Calif. / Harvard-Westlake School"
2020,1,Bennett Bugelli,GK,5-11,,Psychology,Sr.,"La Jolla, Calif. / La Jolla HS"
